frame=6,4,4608,3072,768,768,384,576,run
frame=6,5,4608,3840,768,768,384,576,run
frame=6,6,4608,4608,768,768,384,576,run
frame=6,7,4608,5376,768,768,384,576,run
frame=7,0,5376,0,768,768,384,576,run
frame=7,1,5376,768,768,768,384,576,run
frame=7,2,5376,1536,768,768,384,576,run
frame=7,3,5376,2304,768,768,384,576,run
frame=7,4,5376,3072,768,768,384,576,run
frame=7,5,5376,3840,768,768,384,576,run
frame=7,6,5376,4608,768,768,384,576,run
frame=7,7,5376,5376,768,768,384,576,run

[swing]
frames=8
duration=1066ms
type=play_once
frame=0,0,0,0,768,768,384,576,swing
frame=0,1,0,768,768,768,384,576,swing
frame=0,2,0,1536,768,768,384,576,swing
frame=0,3,0,2304,768,768,384,576,swing
frame=0,4,0,3072,768,768,384,576,swing
frame=0,5,0,3840,768,768,384,576,swing
frame=0,6,0,4608,768,768,384,576,swing
frame=0,7,0,5376,768,768,384,576,swing
frame=1,0,768,0,768,768,384,576,swing
frame=1,1,768,768,768,768,384,576,swing
frame=1,2,768,1536,768,768,384,576,swing
frame=1,3,768,2304,768,768,384,576,swing
frame=1,4,768,3072,768,768,384,576,swing
frame=1,5,768,3840,768,768,384,576,swing
frame=1,6,768,4608,768,768,384,576,swing
frame=1,7,768,5376,768,768,384,576,swing
frame=2,0,1536,0,768,768,384,576,swing
frame=2,1,1536,768,768,768,384,576,swing
frame=2,2,1536,1536,768,768,384,576,swing
frame=2,3,1536,2304,768,768,384,576,swing
frame=2,4,1536,3072,768,768,384,576,swing
frame=2,5,1536,3840,768,768,384,576,swing
frame=2,6,1536,4608,768,768,384,576,swing
frame=2,7,1536,5376,768,768,384,576,swing
frame=3,0,2304,0,768,768,384,576,swing
frame=3,1,2304,768,768,768,384,576,swing
frame=3,2,2304,1536,768,768,384,576,swing
frame=3,3,2304,2304,768,768,384,576,swing
frame=3,4,2304,3072,768,768,384,576,swing
frame=3,5,2304,3840,768,768,384,576,swing
frame=3,6,2304,4608,768,768,384,576,swing
frame=3,7,2304,5376,768,768,384,576,swing
frame=4,0,3072,0,768,768,384,576,swing
frame=4,1,3072,768,768,768,384,576,swing
frame=4,2,3072,1536,768,768,384,576,swing
frame=4,3,3072,2304,768,768,384,576,swing
frame=4,4,3072,3072,768,768,384,576,swing
frame=4,5,3072,3840,768,768,384,576,swing
frame=4,6,3072,4608,768,768,384,576,swing
frame=4,7,3072,5376,768,768,384,576,swing
frame=5,0,3840,0,768,768,384,576,swing
frame=5,1,3840,768,768,768,384,576,swing
frame=5,2,3840,1536,768,768,384,576,swing
frame=5,3,3840,2304,768,768,384,576,swing
frame=5,4,3840,3072,768,768,384,576,swing
frame=5,5,3840,3840,768,768,384,576,swing
frame=5,6,3840,4608,768,768,384,576,swing
frame=5,7,3840,5376,768,768,384,576,swing
frame=6,0,4608,0,768,768,384,576,swing
frame=6,1,4608,768,768,768,384,576,swing
frame=6,2,4608,1536,768,768,384,576,swing
frame=6,3,4608,2304,768,768,384,576,swing
frame=6,4,4608,3072,768,768,384,576,swing
frame=6,5,4608,3840,768,768,384,576,swing
frame=6,6,4608,4608,768,768,384,576,swing
frame=6,7,4608,5376,768,768,384,576,swing
frame=7,0,5376,0,768,768,384,576,swing
frame=7,1,5376,768,768,768,384,576,swing
frame=7,2,5376,1536,768,768,384,576,swing
frame=7,3,5376,2304,768,768,384,576,swing
frame=7,4,5376,3072,768,768,384,576,swing
frame=7,5,5376,3840,768,768,384,576,swing
frame=7,6,5376,4608,768,768,384,576,swing
frame=7,7,5376,5376,768,768,384,576,swing

[cast]
frames=8
duration=800ms
type=play_once
frame=0,0,0,0,768,768,384,576,cast
frame=0,1,0,768,768,768,384,576,cast
frame=0,2,0,1536,768,768,384,576,cast
frame=0,3,0,2304,768,768,384,576,cast
frame=0,4,0,3072,768,768,384,576,cast
frame=0,5,0,3840,768,768,384,576,cast
frame=0,6,0,4608,768,768,384,576,cast
frame=0,7,0,5376,768,768,384,576,cast
frame=1,0,768,0,768,768,384,576,cast
frame=1,1,768,768,768,768,384,576,cast
frame=1,2,768,1536,768,768,384,576,cast
frame=1,3,768,2304,768,768,384,576,cast
frame=1,4,768,3072,768,768,384,576,cast
frame=1,5,768,3840,768,768,384,576,cast
frame=1,6,768,4608,768,768,384,576,cast
frame=1,7,768,5376,768,768,384,576,cast
frame=2,0,1536,0,768,768,384,576,cast
frame=2,1,1536,768,768,768,384,576,cast
frame=2,2,1536,1536,768,768,384,576,cast
frame=2,3,1536,2304,768,768,384,576,cast
frame=2,4,1536,3072,768,768,384,576,cast
frame=2,5,1536,3840,768,768,384,576,cast
frame=2,6,1536,4608,768,768,384,576,cast
frame=2,7,1536,5376,768,768,384,576,cast
frame=3,0,2304,0,768,768,384,576,cast
frame=3,1,2304,768,768,768,384,576,cast
frame=3,2,2304,1536,768,768,384,576,cast
frame=3,3,2304,2304,768,768,384,576,cast
frame=3,4,2304,3072,768,768,384,576,cast
frame=3,5,2304,3840,768,768,384,576,cast
frame=3,6,2304,4608,768,768,384,576,cast
frame=3,7,2304,5376,768,768,384,576,cast
frame=4,0,3072,0,768,768,384,576,cast
frame=4,1,3072,768,768,768,384,576,cast
frame=4,2,3072,1536,768,768,384,576,cast
frame=4,3,3072,2304,768,768,384,576,cast
frame=4,4,3072,3072,768,768,384,576,cast
frame=4,5,3072,3840,768,768,384,576,cast
frame=4,6,3072,4608,768,768,384,576,cast
frame=4,7,3072,5376,768,768,384,576,cast
frame=5,0,3840,0,768,768,384,576,cast
frame=5,1,3840,768,768,768,384,576,cast
frame=5,2,3840,1536,768,768,384,576,cast
frame=5,3,3840,2304,768,768,384,576,cast
frame=5,4,3840,3072,768,768,384,576,cast
frame=5,5,3840,3840,768,768,384,576,cast
frame=5,6,3840,4608,768,768,384,576,cast
frame=5,7,3840,5376,768,768,384,576,cast
frame=6,0,4608,0,768,768,384,576,cast
frame=6,1,4608,768,768,768,384,576,cast
frame=6,2,4608,1536,768,768,384,576,cast
frame=6,3,4608,2304,768,768,384,576,cast
frame=6,4,4608,3072,768,768,384,576,cast
frame=6,5,4608,3840,768,768,384,576,cast
frame=6,6,4608,4608,768,768,384,576,cast
frame=6,7,4608,5376,768,768,384,576,cast
frame=7,0,5376,0,768,768,384,576,cast
frame=7,1,5376,768,768,768,384,576,cast
frame=7,2,5376,1536,768,768,384,576,cast
frame=7,3,5376,2304,768,768,384,576,cast
frame=7,4,5376,3072,768,768,384,576,cast
frame=7,5,5376,3840,768,768,384,576,cast
frame=7,6,5376,4608,768,768,384,576,cast
frame=7,7,5376,5376,768,768,384,576,cast

[shoot]
frames=8
duration=800ms
type=play_once
frame=0,0,0,0,768,768,384,576,cast
frame=0,1,0,768,768,768,384,576,cast
frame=0,2,0,1536,768,768,384,576,cast
frame=0,3,0,2304,768,768,384,576,cast
frame=0,4,0,3072,768,768,384,576,cast
frame=0,5,0,3840,768,768,384,576,cast
frame=0,6,0,4608,768,768,384,576,cast
frame=0,7,0,5376,768,768,384,576,cast
frame=1,0,768,0,768,768,384,576,cast
frame=1,1,768,768,768,768,384,576,cast
frame=1,2,768,1536,768,768,384,576,cast
frame=1,3,768,2304,768,768,384,576,cast
frame=1,4,768,3072,768,768,384,576,cast
frame=1,5,768,3840,768,768,384,576,cast
frame=1,6,768,4608,768,768,384,576,cast
frame=1,7,768,5376,768,768,384,576,cast
frame=2,0,1536,0,768,768,384,576,cast
frame=2,1,1536,768,768,768,384,576,cast
frame=2,2,1536,1536,768,768,384,576,cast
frame=2,3,1536,2304,768,768,384,576,cast
frame=2,4,1536,3072,768,768,384,576,cast
frame=2,5,1536,3840,768,768,384,576,cast
frame=2,6,1536,4608,768,768,384,576,cast
frame=2,7,1536,5376,768,768,384,576,cast
frame=3,0,2304,0,768,768,384,576,cast
frame=3,1,2304,768,768,768,384,576,cast
frame=3,2,2304,1536,768,768,384,576,cast
frame=3,3,2304,2304,768,768,384,576,cast
frame=3,4,2304,3072,768,768,384,576,cast
frame=3,5,2304,3840,768,768,384,576,cast
frame=3,6,2304,4608,768,768,384,576,cast
frame=3,7,2304,5376,768,768,384,576,cast
frame=4,0,3072,0,768,768,384,576,cast
frame=4,1,3072,768,768,768,384,576,cast
frame=4,2,3072,1536,768,768,384,576,cast
frame=4,3,3072,2304,768,768,384,576,cast
frame=4,4,3072,3072,768,768,384,576,cast
frame=4,5,3072,3840,768,768,384,576,cast
frame=4,6,3072,4608,768,768,384,576,cast
frame=4,7,3072,5376,768,768,384,576,cast
frame=5,0,3840,0,768,768,384,576,cast
frame=5,1,3840,768,768,768,384,576,cast
frame=5,2,3840,1536,768,768,384,576,cast
frame=5,3,3840,2304,768,768,384,576,cast
frame=5,4,3840,3072,768,768,384,576,cast
frame=5,5,3840,3840,768,768,384,576,cast
frame=5,6,3840,4608,768,768,384,576,cast
frame=5,7,3840,5376,768,768,384,576,cast
frame=6,0,4608,0,768,768,384,576,cast
frame=6,1,4608,768,768,768,384,576,cast
frame=6,2,4608,1536,768,768,384,576,cast
frame=6,3,4608,2304,768,768,384,576,cast
frame=6,4,4608,3072,768,768,384,576,cast
frame=6,5,4608,3840,768,768,384,576,cast
frame=6,6,4608,4608,768,768,384,576,cast
frame=6,7,4608,5376,768,768,384,576,cast
frame=7,0,5376,0,768,768,384,576,cast
frame=7,1,5376,768,768,768,384,576,cast
frame=7,2,5376,1536,768,768,384,576,cast
frame=7,3,5376,2304,768,768,384,576,cast
frame=7,4,5376,3072,768,768,384,576,cast
frame=7,5,5376,3840,768,768,384,576,cast
frame=7,6,5376,4608,768,768,384,576,cast
frame=7,7,5376,5376,768,768,384,576,cast

[dash_attack]
frames=8
duration=400ms
type=play_once
active_frame=0
frame=0,0,0,0,768,768,384,576,dash_attack
frame=0,1,0,768,768,768,384,576,dash_attack
frame=0,2,0,1536,768,768,384,576,dash_attack
frame=0,3,0,2304,768,768,384,576,dash_attack
frame=0,4,0,3072,768,768,384,576,dash_attack
frame=0,5,0,3840,768,768,384,576,dash_attack
frame=0,6,0,4608,768,768,384,576,dash_attack
frame=0,7,0,5376,768,768,384,576,dash_attack
frame=1,0,768,0,768,768,384,576,dash_attack
frame=1,1,768,768,768,768,384,576,dash_attack
frame=1,2,768,1536,768,768,384,576,dash_attack
frame=1,3,768,2304,768,768,384,576,dash_attack
frame=1,4,768,3072,768,768,384,576,dash_attack
frame=1,5,768,3840,768,768,384,576,dash_attack
frame=1,6,768,4608,768,768,384,576,dash_attack
frame=1,7,768,5376,768,768,384,576,dash_attack
frame=2,0,1536,0,768,768,384,576,dash_attack
frame=2,1,1536,768,768,768,384,576,dash_attack
frame=2,2,1536,1536,768,768,384,576,dash_attack
frame=2,3,1536,2304,768,768,384,576,dash_attack
frame=2,4,1536,3072,768,768,384,576,dash_attack
frame=2,5,1536,3840,768,768,384,576,dash_attack
frame=2,6,1536,4608,768,768,384,576,dash_attack
frame=2,7,1536,5376,768,768,384,576,dash_attack
frame=3,0,2304,0,768,768,384,576,dash_attack
frame=3,1,2304,768,768,768,384,576,dash_attack
frame=3,2,2304,1536,768,768,384,576,dash_attack
frame=3,3,2304,2304,768,768,384,576,dash_attack
frame=3,4,2304,3072,768,768,384,576,dash_attack
frame=3,5,2304,3840,768,768,384,576,dash_attack
frame=3,6,2304,4608,768,768,384,576,dash_attack
frame=3,7,2304,5376,768,768,384,576,dash_attack
frame=4,0,3072,0,768,768,384,576,dash_attack
frame=4,1,3072,768,768,768,384,576,dash_attack
frame=4,2,3072,1536,768,768,384,576,dash_attack
frame=4,3,3072,2304,768,768,384,576,dash_attack
frame=4,4,3072,3072,768,768,384,576,dash_attack
frame=4,5,3072,3840,768,768,384,576,dash_attack
frame=4,6,3072,4608,768,768,384,576,dash_attack
frame=4,7,3072,5376,768,768,384,576,dash_attack
frame=5,0,3840,0,768,768,384,576,dash_attack
frame=5,1,3840,768,768,768,384,576,dash_attack
frame=5,2,3840,1536,768,768,384,576,dash_attack
frame=5,3,3840,2304,768,768,384,576,dash_attack
frame=5,4,3840,3072,768,768,384,576,dash_attack
frame=5,5,3840,3840,768,768,384,576,dash_attack
frame=5,6,3840,4608,768,768,384,576,dash_attack
frame=5,7,3840,5376,768,768,384,576,dash_attack
frame=6,0,4608,0,768,768,384,576,dash_attack
frame=6,1,4608,768,768,768,384,576,dash_attack
frame=6,2,4608,1536,768,768,384,576,dash_attack
frame=6,3,4608,2304,768,768,384,576,dash_attack
frame=6,4,4608,3072,768,768,384,576,dash_attack
frame=6,5,4608,3840,768,768,384,576,dash_attack
frame=6,6,4608,4608,768,768,384,576,dash_attack
frame=6,7,4608,5376,768,768,384,576,dash_attack
frame=7,0,5376,0,768,768,384,576,dash_attack
frame=7,1,5376,768,768,768,384,576,dash_attack
frame=7,2,5376,1536,768,768,384,576,dash_attack
frame=7,3,5376,2304,768,768,384,576,dash_attack
frame=7,4,5376,3072,768,768,384,576,dash_attack
frame=7,5,5376,3840,768,768,384,576,dash_attack
frame=7,6,5376,4608,768,768,384,576,dash_attack
frame=7,7,5376,5376,768,768,384,576,dash_attack

[hit]
frames=8
duration=533ms
type=play_once
frame=0,0,0,0,768,768,384,576,hit
frame=0,1,0,768,768,768,384,576,hit
frame=0,2,0,1536,768,768,384,576,hit
frame=0,3,0,2304,768,768,384,576,hit
frame=0,4,0,3072,768,768,384,576,hit
frame=0,5,0,3840,768,768,384,576,hit
frame=0,6,0,4608,768,768,384,576,hit
frame=0,7,0,5376,768,768,384,576,hit
frame=1,0,768,0,768,768,384,576,hit
frame=1,1,768,768,768,768,384,576,hit
frame=1,2,768,1536,768,768,384,576,hit
frame=1,3,768,2304,768,768,384,576,hit
frame=1,4,768,3072,768,768,384,576,hit
frame=1,5,768,3840,768,768,384,576,hit
frame=1,6,768,4608,768,768,384,576,hit
frame=1,7,768,5376,768,768,384,576,hit
frame=2,0,1536,0,768,768,384,576,hit
frame=2,1,1536,768,768,768,384,576,hit
frame=2,2,1536,1536,768,768,384,576,hit
frame=2,3,1536,2304,768,768,384,576,hit
frame=2,4,1536,3072,768,768,384,576,hit
frame=2,5,1536,3840,768,768,384,576,hit
frame=2,6,1536,4608,768,768,384,576,hit
frame=2,7,1536,5376,768,768,384,576,hit
frame=3,0,2304,0,768,768,384,576,hit
frame=3,1,2304,768,768,768,384,576,hit
frame=3,2,2304,1536,768,768,384,576,hit
frame=3,3,2304,2304,768,768,384,576,hit
frame=3,4,2304,3072,768,768,384,576,hit
frame=3,5,2304,3840,768,768,384,576,hit
frame=3,6,2304,4608,768,768,384,576,hit
frame=3,7,2304,5376,768,768,384,576,hit
frame=4,0,3072,0,768,768,384,576,hit
frame=4,1,3072,768,768,768,384,576,hit
frame=4,2,3072,1536,768,768,384,576,hit
frame=4,3,3072,2304,768,768,384,576,hit
frame=4,4,3072,3072,768,768,384,576,hit
frame=4,5,3072,3840,768,768,384,576,hit
frame=4,6,3072,4608,768,768,384,576,hit
frame=4,7,3072,5376,768,768,384,576,hit
frame=5,0,3840,0,768,768,384,576,hit
frame=5,1,3840,768,768,768,384,576,hit
frame=5,2,3840,1536,768,768,384,576,hit
frame=5,3,3840,2304,768,768,384,576,hit
frame=5,4,3840,3072,768,768,384,576,hit
frame=5,5,3840,3840,768,768,384,576,hit
frame=5,6,3840,4608,768,768,384,576,hit
frame=5,7,3840,5376,768,768,384,576,hit
frame=6,0,4608,0,768,768,384,576,hit
frame=6,1,4608,768,768,768,384,576,hit
frame=6,2,4608,1536,768,768,384,576,hit
frame=6,3,4608,2304,768,768,384,576,hit
frame=6,4,4608,3072,768,768,384,576,hit
frame=6,5,4608,3840,768,768,384,576,hit
frame=6,6,4608,4608,768,768,384,576,hit
frame=6,7,4608,5376,768,768,384,576,hit
frame=7,0,5376,0,768,768,384,576,hit
frame=7,1,5376,768,768,768,384,576,hit
frame=7,2,5376,1536,768,768,384,576,hit
frame=7,3,5376,2304,768,768,384,576,hit
frame=7,4,5376,3072,768,768,384,576,hit
frame=7,5,5376,3840,768,768,384,576,hit
frame=7,6,5376,4608,768,768,384,576,hit
frame=7,7,5376,5376,768,768,384,576,hit

[die]
frames=8
duration=1066ms
type=play_once
frame=0,0,0,0,768,768,384,576,die
frame=0,1,0,768,768,768,384,576,die
frame=0,2,0,1536,768,768,384,576,die
frame=0,3,0,2304,768,768,384,576,die
frame=0,4,0,3072,768,768,384,576,die
frame=0,5,0,3840,768,768,384,576,die
frame=0,6,0,4608,768,768,384,576,die
frame=0,7,0,5376,768,768,384,576,die
frame=1,0,768,0,768,768,384,576,die
frame=1,1,768,768,768,768,384,576,die
frame=1,2,768,1536,768,768,384,576,die
frame=1,3,768,2304,768,768,384,576,die
frame=1,4,768,3072,768,768,384,576,die
frame=1,5,768,3840,768,768,384,576,die
frame=1,6,768,4608,768,768,384,576,die
frame=1,7,768,5376,768,768,384,576,die
frame=2,0,1536,0,768,768,384,576,die
frame=2,1,1536,768,768,768,384,576,die
frame=2,2,1536,1536,768,768,384,576,die
frame=2,3,1536,2304,768,768,384,576,die
frame=2,4,1536,3072,768,768,384,576,die
frame=2,5,1536,3840,768,768,384,576,die
frame=2,6,1536,4608,768,768,384,576,die
frame=2,7,1536,5376,768,768,384,576,die
frame=3,0,2304,0,768,768,384,576,die
frame=3,1,2304,768,768,768,384,576,die
frame=3,2,2304,1536,768,768,384,576,die
frame=3,3,2304,2304,768,768,384,576,die
frame=3,4,2304,3072,768,768,384,576,die
frame=3,5,2304,3840,768,768,384,576,die
frame=3,6,2304,4608,768,768,384,576,die
frame=3,7,2304,5376,768,768,384,576,die
frame=4,0,3072,0,768,768,384,576,die
frame=4,1,3072,768,768,768,384,576,die
frame=4,2,3072,1536,768,768,384,576,die
frame=4,3,3072,2304,768,768,384,576,die
frame=4,4,3072,3072,768,768,384,576,die
frame=4,5,3072,3840,768,768,384,576,die
frame=4,6,3072,4608,768,768,384,576,die
frame=4,7,3072,5376,768,768,384,576,die
frame=5,0,3840,0,768,768,384,576,die
frame=5,1,3840,768,768,768,384,576,die
frame=5,2,3840,1536,768,768,384,576,die
frame=5,3,3840,2304,768,768,384,576,die
frame=5,4,3840,3072,768,768,384,576,die
frame=5,5,3840,3840,768,768,384,576,die
frame=5,6,3840,4608,768,768,384,576,die
frame=5,7,3840,5376,768,768,384,576,die
frame=6,0,4608,0,768,768,384,576,die
frame=6,1,4608,768,768,768,384,576,die
frame=6,2,4608,1536,768,768,384,576,die
frame=6,3,4608,2304,768,768,384,576,die
frame=6,4,4608,3072,768,768,384,576,die
frame=6,5,4608,3840,768,768,384,576,die
frame=6,6,4608,4608,768,768,384,576,die
frame=6,7,4608,5376,768,768,384,576,die
frame=7,0,5376,0,768,768,384,576,die
frame=7,1,5376,768,768,768,384,576,die
frame=7,2,5376,1536,768,768,384,576,die
frame=7,3,5376,2304,768,768,384,576,die
frame=7,4,5376,3072,768,768,384,576,die
frame=7,5,5376,3840,768,768,384,576,die
frame=7,6,5376,4608,768,768,384,576,die
frame=7,7,5376,5376,768,768,384,576,die

[critdie]
frames=8
duration=1066ms
type=play_once
frame=0,0,0,0,768,768,384,576,die
frame=0,1,0,768,768,768,384,576,die
frame=0,2,0,1536,768,768,384,576,die
frame=0,3,0,2304,768,768,384,576,die
frame=0,4,0,3072,768,768,384,576,die
frame=0,5,0,3840,768,768,384,576,die
frame=0,6,0,4608,768,768,384,576,die
frame=0,7,0,5376,768,768,384,576,die
frame=1,0,768,0,768,768,384,576,die
frame=1,1,768,768,768,768,384,576,die
frame=1,2,768,1536,768,768,384,576,die
frame=1,3,768,2304,768,768,384,576,die
frame=1,4,768,3072,768,768,384,576,die
frame=1,5,768,3840,768,768,384,576,die
frame=1,6,768,4608,768,768,384,576,die
frame=1,7,768,5376,768,768,384,576,die
frame=2,0,1536,0,768,768,384,576,die
frame=2,1,1536,768,768,768,384,576,die
frame=2,2,1536,1536,768,768,384,576,die
frame=2,3,1536,2304,768,768,384,576,die
frame=2,4,1536,3072,768,768,384,576,die
frame=2,5,1536,3840,768,768,384,576,die
frame=2,6,1536,4608,768,768,384,576,die
frame=2,7,1536,5376,768,768,384,576,die
frame=3,0,2304,0,768,768,384,576,die
frame=3,1,2304,768,768,768,384,576,die
frame=3,2,2304,1536,768,768,384,576,die
frame=3,3,2304,2304,768,768,384,576,die
frame=3,4,2304,3072,768,768,384,576,die
frame=3,5,2304,3840,768,768,384,576,die
frame=3,6,2304,4608,768,768,384,576,die
frame=3,7,2304,5376,768,768,384,576,die
frame=4,0,3072,0,768,768,384,576,die
frame=4,1,3072,768,768,768,384,576,die
frame=4,2,3072,1536,768,768,384,576,die
frame=4,3,3072,2304,768,768,384,576,die
frame=4,4,3072,3072,768,768,384,576,die
frame=4,5,3072,3840,768,768,384,576,die
frame=4,6,3072,4608,768,768,384,576,die
frame=4,7,3072,5376,768,768,384,576,die
frame=5,0,3840,0,768,768,384,576,die
frame=5,1,3840,768,768,768,384,576,die
frame=5,2,3840,1536,768,768,384,576,die
frame=5,3,3840,2304,768,768,384,576,die
frame=5,4,3840,3072,768,768,384,576,die
frame=5,5,3840,3840,768,768,384,576,die
frame=5,6,3840,4608,768,768,384,576,die
frame=5,7,3840,5376,768,768,384,576,die
frame=6,0,4608,0,768,768,384,576,die
frame=6,1,4608,768,768,768,384,576,die
frame=6,2,4608,1536,768,768,384,576,die
frame=6,3,4608,2304,768,768,384,576,die
frame=6,4,4608,3072,768,768,384,576,die
frame=6,5,4608,3840,768,768,384,576,die
frame=6,6,4608,4608,768,768,384,576,die
frame=6,7,4608,5376,768,768,384,576,die
frame=7,0,5376,0,768,768,384,576,die
frame=7,1,5376,768,768,768,384,576,die
frame=7,2,5376,1536,768,768,384,576,die
frame=7,3,5376,2304,768,768,384,576,die
frame=7,4,5376,3072,768,768,384,576,die
frame=7,5,5376,3840,768,768,384,576,die
frame=7,6,5376,4608,768,768,384,576,die
